강경훈,연애조작단 시라노,tvn,2013-05-27,0.6,조선X파일 기찰비록,tvn,2010-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이형선,언제나 봄날,mbc,2016-10-31,12,금 나와라 뚝딱!,mbc,2013-04-06,22.7,신이라 불리운 사나이,mbc,2010-03-06,15.8,천하일색 박정금,mbc,2008-02-02,21.5,내 곁에 있어,mbc,2007-03-12,20.5,김약국의 딸들,mbc,2005-01-10,,아버지의 바다,mbc,2004-09-28,,장미의 전쟁,mbc,2004-03-20,,베스트극장 - 혼자 우는 사랑,mbc,2003-06-27,,황금마차,mbc,2002-07-01,,보고싶은 얼굴,mbc,2001-08-20,,이브의 모든 것,mbc,2000-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이호,플루토 비밀결사대,ebs1,2014-02-07,,리틀 루니 아웅아웅,ebs1,2013-06-22,,TV로 보는 원작동화,ebs1,2011-04-05,,점프 2,ebs1,2006-04-24,,점프 1,ebs1,2005-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임경수,그녀의 스타일,kbs drama,2009-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임대웅,써치,ocn,2020-10-17,2.9,피아니시모,trendy,2011-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임세준,마스터 - 국수의 신,kbs2,2016-04-27,9,드라마 스페셜 - 계약의 사내,kbs2,2015-11-28,1.5,파랑새의 집,kbs2,2015-02-21,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임은,로스타임 라이프 : 더 라스트 찬스,umax,2019-02-13,0.9,나에게 건배,olive,2015-12-10,,나인 : 아홉 번의 시간여행,tvn,2013-03-11,1.7,샐러리맨 초한지,sbs,2012-01-02,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임정아,볼수록 애교만점,mbc,2010-03-22,14,논스톱 5,mbc,2004-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임태우,스케치,jtbc,2018-05-25,3.7,유나의 거리,jtbc,2014-05-19,2.8,짝패,mbc,2011-02-07,18.4,민들레 가족,mbc,2010-01-30,13.6,에어시티,mbc,2007-05-19,12.4,제5공화국,mbc,2005-04-23,,막상막하,mbc,2002-11-25,,매일 그대와,mbc,2001-11-05,,반달곰 내 사랑,mbc,2001-08-22,,짝,mbc,1994-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임현욱,조선혼담공작소 꽃파당,jtbc,2019-09-16,4.3,라이프,jtbc,2018-07-23,5.6,이번 주 아내가 바람을 핍니다,jtbc,2016-10-28,3.4,송곳,jtbc,2015-10-24,2.2,청담동 살아요,jtbc,2011-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임화민,나는 별 일 없이 산다,mbc,2010-05-26,8,자매바다,mbc,2005-08-01,5.8,베스트극장 - 길 밖에도 세상은 있어,mbc,1999-11-05,,하나뿐인 당신,mbc,1999-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장근수,인연 만들기,mbc,2009-10-10,9,춘자네 경사났네,mbc,2008-05-19,9.8,이제 사랑은 끝났다,mbc,2006-01-31,13.2,결혼합시다,mbc,2005-10-08,15.1,굳세어라 금순아,mbc,2005-02-14,,1%의 어떤 것,mbc,2003-07-06,,당신 때문에,mbc,2000-04-24,,동요나라,mbc,1991-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장두익,리틀맘 스캔들 2,ocn movies,2008-07-19,,리틀맘 스캔들 1,ocn movies,2008-06-14,,진실,mbc,2000-01-03,,보고 또 보고,mbc,1998-03-02,,아이싱,mbc,1996-07-01,,사랑과 결혼,mbc,1995-04-22,,마지막 승부,mbc,1994-01-03,,여자의 방,mbc,1992-11-04,,약속,mbc,1992-01-06,,무동이네 집,mbc,1991-04-27,,아직은 마흔아홉,mbc,1990-10-15,,꾸러기,mbc,1986-11-03,,호랑이 선생님,mbc,1981-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장수봉,김수로,mbc,2010-05-29,12.3,결혼합시다,mbc,2005-10-08,15.1,결혼의 법칙,mbc,2001-04-23,,날마다 행복해,mbc,1999-10-11,,흐르는 것이 세월뿐이랴,mbc,1999-01-04,,방울이,mbc,1997-09-01,,황금깃털,mbc,1997-01-06,,동기간,mbc,1996-04-27,,까레이스키,mbc,1994-12-19,,아들과 딸,mbc,1992-10-03,,춤추는 가얏고,mbc,1990-08-27,,마당 깊은 집,mbc,1990-01-08,,두 형사,mbc,1984-11-01,,3840 유격대,mbc,1983-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장영우,미스터 션샤인,tvn,2018-07-07,18.1,안투라지,tvn,2016-11-04,2.3,로맨스가 필요해 시즌3,tvn,2014-01-13,1.4,로맨스가 필요해 2012,tvn,2012-06-20,0.8,로맨스가 필요해 시즌1,tvn,2011-06-13,,마이 프린세스,mbc,2011-01-05,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장용우,조선생존기,tv조선,2019-06-08,1.7,디데이,jtbc,2015-09-18,1.9,내일이 오면,sbs,2011-10-29,18.9,행복합니다,sbs,2008-02-09,29.9,세잎클로버,sbs,2005-01-17,,호텔리어,mbc,2001-04-04,,나쁜 친구들,mbc,2000-03-01,,왕초,mbc,1999-04-05,,마음이 고와야지,mbc,1998-05-02,,복수혈전,mbc,1997-12-01,,사과꽃 향기,mbc,1996-04-24,,사춘기,mbc,1993-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장의순,불꽃속으로,tv조선,2014-04-25,2.1,천사의 선택,mbc,2012-04-02,15.8,황금물고기,mbc,2010-05-03,20.2,트리플,mbc,2009-06-11,8.8,달콤한 인생,mbc,2008-05-03,11.3,커피프린스 1호점,mbc,2007-07-02,27.8,하얀거탑,mbc,2007-01-06,20.8,사랑은 아무도 못말려,mbc,2006-01-02,14.6,환생 - NEXT,mbc,2005-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장준호,더 게임:0시를 향하여,mbc,2020-01-22,4.6,시간,mbc,2018-07-25,4.7,다시 시작해,mbc,2016-05-23,10.9,엄마,mbc,2015-09-05,24.5,불굴의 차여사,mbc,2015-01-05,11,2014 드라마 페스티벌 - 가봉,mbc,2014-12-07,2.6,내 생애 봄날,mbc,2014-09-10,11.1,호텔킹,mbc,2014-04-05,13.6,오로라 공주,mbc,2013-05-20,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장태유,하이에나,sbs,2020-02-21,14.6,별에서 온 그대,sbs,2013-12-18,28.1,뿌리깊은 나무,sbs,2011-10-05,25.4,바람의 화원,sbs,2008-09-24,16.6,쩐의 전쟁,sbs,2007-05-16,36.3,101번째 프러포즈,sbs,2006-05-29,8,불량주부,sbs,2005-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장형일,불후의 명작,채널a,2012-03-17,1,"북만벌, 칼을 가는 나그네 - 백야 김좌진 장군",sbs,2011-08-12,,HD TV문학관 - 등신불,kbs1,2006-10-06,5.8,장길산,sbs,2004-05-17,,야인시대,sbs,2002-07-29,,덕이,sbs,2000-04-22,,종이학,kbs2,1998-10-31,,형제의 강,sbs,1996-10-02,,안중근,sbs,1996-03-01,,춘향전,kbs1,1988-09-24,,멀고 먼 사람들,kbs1,1986-01-18,,개국,kbs1,1983-01-02,,서울의 지붕 밑,kbs1,1981-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전기상,아름다운 그대에게,sbs,2012-08-15,7.3,꽃보다 남자,kbs2,2009-01-05,32.9,마녀유희,sbs,2007-03-21,14.9,마이걸,sbs,2005-12-14,24,쾌걸춘향,kbs2,2005-01-03,,보디가드,kbs2,2003-07-05,,RNA,kbs2,2000-07-10,,완벽한 남자를 만나는 방법,kbs2,1997-11-17,,내안의 천사,kbs2,1997-01-06,,파파,kbs2,1996-01-03,,사랑의 인사,kbs2,1994-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전산,복면검사,kbs2,2015-05-20,6.9,루비반지,kbs2,2013-08-19,24.6,"드라마 스페셜 - 저어새, 날아가다",kbs2,2012-11-04,3.9,적도의 남자,kbs2,2012-03-21,15.2,천사의 키스,kbs2,1998-12-14,,맨발의 청춘,kbs2,1998-02-02,,파랑새는 있다,kbs2,1997-04-26,,젊은이의 양지,kbs2,1995-05-06,,내일은 사랑,kbs2,1992-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전성홍,가족을 지켜라,kbs1,2015-05-11,28.2,별도 달도 따줄게,kbs1,2012-05-07,31.8,아내와 여자,kbs2,2008-10-20,13.1,"新, 부부의 탄생",kbs2,2008-02-05,7.4,산너머 남촌에는 1,kbs1,2007-10-24,16.5,TV소설 강이 되어 만나리,kbs1,2006-03-20,16.8,용서,kbs2,2004-11-01,,나는 이혼하지 않는다,kbs2,2003-10-13,,결혼이야기,kbs2,2002-11-03,,제국의 아침,kbs1,2002-03-02,,TV소설 민들레,kbs1,2000-04-17,,드라마시티,kbs2,1984,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전우성,당신의 하우스헬퍼,kbs2,2018-07-04,4.5,최강 배달꾼,kbs2,2017-08-04,7.7,천상의 약속,kbs2,2016-02-01,21.3,드라마 스페셜 - 비밀,kbs2,2015-11-14,2.6,오늘부터 사랑해,kbs2,2015-04-06,18.2,울랄라 부부,kbs2,2012-10-01,14.5,드라마 스페셜 - 노숙자씨의 행방,kbs2,2012-06-17,4,드라마 스페셜 - 아내가 사라졌다,kbs2,2011-11-27,5.9,드라마 스페셜 - 터미널,kbs2,2011-10-09,5,로맨스 타운,kbs2,2011-05-11,14.1,명가,kbs1,2010-01-02,14.2,대왕세종,kbs2,2008-01-05,23,아줌마가 간다,kbs2,2006-11-13,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전진수,스탠바이,mbc,2012-04-09,7.9,몽땅 내 사랑,mbc,2010-11-08,14.4,태희혜교지현이,mbc,2009-03-02,14,김치 치즈 스마일,mbc,2007-07-23,11.2,논스톱 5,mbc,2004-10-04,,논스톱 4,mbc,2003-09-15,,논스톱 3,mbc,2002-06-28,,논스톱,mbc,2000-05-15,,남자 셋 여자 셋,mbc,1996-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전창근,쌍갑포차,jtbc,2020-05-20,3.7,더 패키지,jtbc,2017-10-13,2.4,가족끼리 왜 이래,kbs2,2014-08-16,43.3,직장의 신,kbs2,2013-04-01,14.6,우리집 여자들,kbs1,2011-05-16,26.8,내사랑 금지옥엽,kbs2,2008-10-04,32.5,TV소설 아름다운 시절,kbs1,2007-11-12,16.6,부활,kbs2,2005-06-01,,알게 될거야,kbs2,2004-06-06,,애정의 조건,kbs2,2004-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정길영,드라마 스페셜 - 내 아내 네이트리의 첫사랑,kbs2,2012-09-23,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정대윤,로봇이 아니야,mbc,2017-12-06,4.5,W (더블유),mbc,2016-07-20,13.8,그녀는 예뻤다,mbc,2015-09-16,18,드라마 페스티벌 - 불온,mbc,2013-10-03,4.5,"나야, 할머니",mbc,2010-09-26,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정성효,최강칠우,kbs2,2008-06-17,14.7,난 네게 반했어,kbs2,2008-04-21,12.1,얼렁뚱땅 흥신소,kbs2,2007-10-08,5.2,경성스캔들,kbs2,2007-06-06,10,열아홉 순정,kbs1,2006-05-22,43.2,슬픔이여 안녕,kbs2,2005-06-11,30.4,러브홀릭,kbs2,2005-05-02,,"미안하다, 사랑한다",kbs2,2004-11-08,,진주목걸이,kbs2,2003-09-20,,벙어리 장갑,kbs2,2003-01-01,,첨성대의 달,kbs2,2002-09-22,,순정,kbs2,2001-09-03,,꼭지,kbs2,2000-03-25,,TV소설 너와 나의 노래,kbs1,1998-05-04,,머나먼 나라,kbs2,1996-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정세호,내 인생의 황금기,mbc,2008-08-30,16.4,겨울새,mbc,2007-09-15,18.1,사랑하는 사람아,sbs,2007-01-15,12.8,불꽃놀이,mbc,2006-05-13,15.9,사랑공감,sbs,2005-01-28,,정,sbs,2002-08-28,,로펌,sbs,2001-06-06,,경찰특공대,sbs,2000-07-19,,청춘의 덫,sbs,1999-01-27,,홍길동,sbs,1998-07-22,,간이역,mbc,1996-10-27,,이혼하지 않는 이유,mbc,1996-01-31,,짝,mbc,1994-11-20,,납량특집 드라마 M,mbc,1994-08-01,,산바람,mbc,1993-05-10,,김형사 강형사,mbc,1990-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정유신,해밀,mbn,2013-07-07,,해피앤드,채널a,2011-12-05,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정을영,무자식 상팔자,jtbc,2012-10-27,9.2,천일의 약속,sbs,2011-10-17,19.8,인생은 아름다워,sbs,2010-03-20,24.3,엄마가 뿔났다,kbs2,2008-02-02,40.4,내 남자의 여자,sbs,2007-04-02,36.8,부모님 전상서,kbs2,2004-10-16,,소풍가는 여자,sbs,2004-05-03,,혼수,kbs2,2003-09-12,,내사랑 누굴까,kbs2,2002-03-02,,천사의 분노,sbs,2000-10-23,,불꽃,sbs,2000-02-02,,지평선 너머,sbs,1997-10-27,,목욕탕집 남자들,kbs2,1995-11-18,,사랑을 위하여,kbs2,1992-10-17,,위기의 남자,kbs1,1992-04-29,,아스팔트 내 고향,kbs2,1991-11-06,,밀월,kbs2,1991-05-08,,머슴아와 가이내,kbs2,1990-12-05,,겨울 나그네,kbs2,1990-03-28,,끝없는 사랑,kbs2,1989-12-06,,숲은 잠들지 않는다,kbs2,1989-05-03,,TV소설 순애보,kbs1,1987-05-18,,이화에 월백하고,kbs2,1986-10-07,,또 하나의 시작,kbs1,1985-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정재은,드라마 스테이지 - 밀어서 감옥 해제,tvn,2018-12-22,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정정화,바람이 분다,jtbc,2019-05-27,5.7,절대그이,sbs,2019-05-15,3.5,마음의 소리 리부트 2,넷플릭스,2018-12-03,,마음의 소리 리부트,넷플릭스,2018-10-29,,예쁜 남자,kbs2,2013-11-20,6.3,이웃집 꽃미남,tvn,2013-01-07,1.6,꽃미남 라면가게,tvn,2011-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정지인,옷소매 붉은 끝동,mbc,2021,,"손 꼭 잡고, 지는 석양을 바라보자",mbc,2018-03-21,4.5,자체발광 오피스,mbc,2017-03-15,7.4,내일도 승리,mbc,2015-11-02,17.4,2014 드라마 페스티벌 - 내 인생의 혹,mbc,2014-09-08,4.7,빛나는 로맨스,mbc,2013-12-23,15.2,"드라마 페스티벌 - 소년, 소녀를 다시 만나다",mbc,2013-10-17,2.5,심야병원,mbc,2011-10-15,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정창영,태희혜교지현이,mbc,2009-03-02,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정초신,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정해룡,며느리 전성시대,kbs2,2007-07-28,35.3,투명인간 최장수,kbs2,2006-07-05,18.3,웨딩,kbs2,2005-08-23,,TV소설 분이,kbs1,2003-04-21,,학교 4,kbs2,2001-04-08,,학교 1,kbs2,1999-02-22,,TV소설 모정의 강,kbs1,1997-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정헌수,유별나! 문셰프,채널a,2020-03-27,0.9,열두밤,채널a,2018-10-12,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정환석,스웨덴 세탁소,mbc drama,2014-11-21,,막돼먹은 영애씨 시즌9,tvn,2011-09-09,1.7,막돼먹은 영애씨 시즌4,tvn,2008-09-05,,막돼먹은 영애씨 시즌3,tvn,2008-03-07,,막돼먹은 영애씨 시즌2,tvn,2007-09-07,,막돼먹은 영애씨 시즌1,tvn,2007-04-20,,연인들,mbc,2001-11-05,,남자 셋 여자 셋,mbc,1996-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정효,브라보 마이 라이프,sbs,2017-10-21,8.9,마녀의 성,sbs,2015-12-14,11.2,청담동 스캔들,sbs,2014-07-21,22.1,당신의 여자,sbs,2013-02-18,12.9,별을 따다줘,sbs,2010-01-04,18.5,그 여자가 무서워,sbs,2007-10-08,15.7,마녀유희,sbs,2007-03-21,14.9,다이아몬드의 눈물,sbs,2005-09-23,,그 여름의 태풍,sbs,2005-05-28,,사랑공감,sbs,2005-01-28,,왕의 여자,sbs,2003-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정효영,코파반장의 동화수사대,kbs2,2013-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정흠문,선녀가 필요해,kbs2,2012-02-27,8.7,여자는 다그래,e채널,2010-04-30,,여사부일체,ocn,2008-09-19,,꽃 찾으러 왔단다,kbs2,2007-05-14,7.3,로맨스 헌터,tvn,2007-02-07,,안녕하세요 하느님,kbs2,2006-01-09,11.1,남자가 사랑할때,sbs,2004-09-30,,오! 필승 봉순영,kbs2,2004-09-13,,유리구두,sbs,2002-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정흥순,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조나은,회사 가기 싫어,kbs2,2019-04-09,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조남국,모범형사,jtbc,2020-07-06,7.6,언터처블,jtbc,2017-11-24,4,판타스틱,jtbc,2016-09-02,2.7,라스트,jtbc,2015-07-24,2.2,황금의 제국,sbs,2013-07-01,11.7,야왕,sbs,2013-01-14,25.8,추적자 THE CHASER,sbs,2012-05-28,22.6,이웃집 웬수,sbs,2010-03-13,25.7,사랑은 아무나 하나,sbs,2009-03-07,23.5,유리의 성,sbs,2008-09-06,31.6,완벽한 이웃을 만나는 법,sbs,2007-07-25,18.5,들꽃,sbs,2005-10-10,14.8,홍콩 익스프레스,sbs,2005-02-16,,이브의 화원,sbs,2003-09-15,,오픈드라마 남과 여,sbs,2001-01-08,,좋아 좋아,sbs,2000-04-30,,8월의 신부,sbs,1996-08-07,,까치네,sbs,1994-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조수원,의사요한,sbs,2019-07-19,12.3,서른이지만 열일곱입니다,sbs,2018-07-23,11,너를 사랑한 시간,sbs,2015-06-27,7.1,피노키오,sbs,2014-11-12,13.3,갑동이,tvn,2014-04-11,2.3,너의 목소리가 들려,sbs,2013-06-05,24.1,청담동 앨리스,sbs,2012-12-01,16.6,태양을 삼켜라,sbs,2009-07-08,18.5,하이에나,tvn,2006-10-11,,천국의 나무,sbs,2006-02-08,8.9,결혼합시다,mbc,2005-10-08,15.1,원더풀 라이프,mbc,2005-03-07,,러브스토리 인 하버드,sbs,2004-11-22,,폭풍속으로,sbs,2004-03-13,,술의 나라,sbs,2003-04-09,,별을 쏘다,sbs,2002-11-20,,라이벌,sbs,2002-08-03,,피아노,sbs,2001-11-21,,우리집,mbc,2001-11-09,,메디컬 센터,sbs,2000-10-22,,느낌이 좋아,mbc,2000-01-03,,사랑해 당신을,mbc,1999-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
