가성진,딱 너 같은 딸,mbc,2015-05-18,13.9,달래네 집,kbs2,2004-05-17,,언제나 두근두근,kbs2,2002-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강성진,우리 집 꿀단지,kbs1,2015-11-02,30,지성이면 감천,kbs1,2013-04-29,28.4,다 줄거야,kbs2,2009-10-12,17.2,드라마시티 - 늙은 양아치의 노래,kbs2,2007-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강윤경,트로트의 연인,kbs2,2014-06-23,9.2,망설이지마,sbs,2009-10-05,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백미경,날 녹여주오,tvn,2019-09-28,3.2,우리가 만난 기적,kbs2,2018-04-02,13.1,품위있는 그녀,jtbc,2017-06-16,12.1,힘쎈여자 도봉순,jtbc,2017-02-24,9.7,사랑하는 은동아,jtbc,2015-05-29,1.8,강구 이야기,sbs,2014-03-29,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백선우,김비서가 왜 그럴까,tvn,2018-06-06,8.7,혼술남녀,tvn,2016-09-05,5,막돼먹은 영애씨 시즌13,tvn,2014-03-27,2.4,막돼먹은 영애씨 시즌12,tvn,2013-07-18,1.9,스탠바이,mbc,2012-04-09,7.9,하이킥! 짧은 다리의 역습,mbc,2011-09-19,15.5,막돼먹은 영애씨 시즌8,tvn,2010-12-17,,막돼먹은 영애씨 시즌6,tvn,2009-10-16,,막돼먹은 영애씨 시즌5,tvn,2009-03-06,,막돼먹은 영애씨 시즌4,tvn,2008-09-05,,막돼먹은 영애씨 시즌3,tvn,2008-03-07,,막돼먹은 영애씨 시즌2,tvn,2007-09-07,,막돼먹은 영애씨 시즌1,tvn,2007-04-20,,웃는 얼굴로 돌아보라,kbs2,2006-07-03,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백영숙,달콤한 원수,sbs,2017-06-12,13.6,백년의 신부,tv조선,2014-02-22,1.5,명가,kbs1,2010-01-02,14.2,서울무림전,mbc drama,2008-12-20,,미우나 고우나,kbs1,2007-09-03,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백운철,스위치 - 세상을 바꿔라,sbs,2018-03-28,7.9,수상한 가정부,sbs,2013-09-23,11.1,최강칠우,kbs2,2008-06-17,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서동범,으라차차 와이키키 2,jtbc,2019-03-25,2.1,막돼먹은 영애씨 시즌13,tvn,2014-03-27,2.4,푸른거탑 리턴즈,tvn,2013-11-27,1.2,푸른거탑,tvn,2013-01-23,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서숙향,기름진 멜로,sbs,2018-05-07,9.3,질투의 화신,sbs,2016-08-24,13.2,미스코리아,mbc,2013-12-18,9.5,로맨스 타운,kbs2,2011-05-11,14.1,파스타,mbc,2010-01-04,21.2,대한민국 변호사,mbc,2008-07-09,12.3,미스터 굿바이,kbs2,2006-05-22,15,환생 - NEXT,mbc,2005-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서영명,더 이상은 못 참아,jtbc,2013-08-05,2.3,밥줘,mbc,2009-05-25,20.5,그 여자가 무서워,sbs,2007-10-08,15.7,있을 때 잘해,mbc,2006-07-17,21.3,금쪽같은 내새끼,kbs1,2004-06-07,,이 부부가 사는 법,sbs,2001-10-08,,맛을 보여 드립니다,sbs,1999-09-13,,아름다운 죄,sbs,1997-11-22,,행복은 우리가슴에,sbs,1997-03-03,,부자유친,sbs,1996-01-06,,이 여자가 사는 법,sbs,1994-10-08,,이 남자가 사는 법,sbs,1994-03-02,,댁의 남편은 어떠십니까,sbs,1993-02-22,,궁합이 맞습니다,sbs,1992-05-20,,완전한 사랑,mbc,1990-03-19,,절반의 실패,kbs2,1989-09-13,,상처,mbc,1989-06-12,,푸른 해바라기,kbs1,1987-06-01,,해돋는 언덕,kbs1,1985-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서유선,미미,mnet,2014-02-21,,드라마 스페셜 - 돌날,kbs2,2014-02-02,3.2,드라마 스페셜 - 82년생 지훈이,kbs2,2011-10-23,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서윤희,상상고양이,mbc every1,2015-11-24,,닥치고 꽃미남밴드,tvn,2012-01-30,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서재원,손 the guest,ocn,2018-09-12,4.1,안투라지,tvn,2016-11-04,2.3,패밀리,kbs2,2012-08-13,10.3,정글피쉬 2,kbs2,2010-11-04,5,정글피쉬 1,kbs2,2008-05-05,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서현주,최고의 연인,mbc,2015-12-07,10.9,빛나는 로맨스,mbc,2013-12-23,15.2,천사의 선택,mbc,2012-04-02,15.8,분홍립스틱,mbc,2010-01-11,22,미나,kbs2,2001-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서희정,파라다이스 목장,sbs,2011-01-24,10.3,산너머 남촌에는 1,kbs1,2007-10-24,16.5,우리를 행복하게 하는 몇 가지 질문,kbs2,2007-05-30,8.8,태양속으로,sbs,2003-01-11,,사랑밖엔 난 몰라,mbc,1998-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
선영,드라마 스페셜 - 기적 같은 기적,kbs2,2012-12-02,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
설경은,숨바꼭질,mbc,2018-08-25,15.4,두 여자의 방,sbs,2013-08-05,15.7,다 줄거야,kbs2,2009-10-12,17.2,베스트극장 - 사랑해 아줌마,mbc,2006-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
설준석,위대한 쇼,tvn,2019-08-26,3.2,광고천재 이태백,kbs2,2013-02-04,6.3,타짜,sbs,2008-09-16,17.2,불량주부,sbs,2005-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성민지,네일샵 파리스,mbc queen,2013-05-03,,MANNY,tvn,2011-04-13,,경성 기방 영화관,ocn,2008-05-17,,도시괴담 데자뷰 시즌2,ocn thrills,2007-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성주현,MISS 맘마미아,kbs drama,2015-01-28,,2011 TV 문학관 - 엄지네,kbs1,2011-12-09,5.1,천일야화,sbs,1997-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소재원,이별이 떠났다,mbc,2018-05-26,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소현경,황금빛 내 인생,kbs2,2017-09-02,45.1,두번째 스무살,tvn,2015-08-28,7.2,투윅스,mbc,2013-08-07,11.5,내 딸 서영이,kbs2,2012-09-15,47.6,49일,sbs,2011-03-16,16.1,검사 프린세스,sbs,2010-03-31,12.9,찬란한 유산,sbs,2009-04-25,45.2,얼마나 좋길래,mbc,2006-07-03,17.4,그 여자,sbs,2005-12-09,21.1,베스트극장 - 낙조속에서 울다,mbc,2005-03-25,,성녀와 마녀,mbc,2003-09-22,,매일 그대와,mbc,2001-11-05,,진실,mbc,2000-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
손근주,편의점 샛별이,sbs,2020-06-19,9.5,달콤살벌 패밀리,mbc,2015-11-18,9.1,엄마가 뭐길래,mbc,2012-10-09,7.3,하자전담반 제로,mbc drama,2009-02-14,,그분이 오신다,mbc,2008-10-06,11.5,코끼리,mbc,2008-01-21,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
손영목,"도둑놈, 도둑님",mbc,2017-05-13,13.4,화려한 유혹,mbc,2015-10-05,13.8,황금무지개,mbc,2013-11-02,16.1,메이퀸,mbc,2012-08-18,26.4,프레지던트,kbs2,2010-12-15,10,천추태후,kbs2,2009-01-03,23.1,TV소설 바람꽃,kbs1,2005-01-31,,천둥소리,kbs2,2000-10-18,,TV소설 누나의 거울,kbs1,1999-09-27,,천사의 키스,kbs2,1998-12-14,,그대 나를 부를 때,kbs2,1997-09-24,,머나먼 나라,kbs2,1996-07-18,,바람의 아들,kbs2,1995-08-30,,마지막 승부,mbc,1994-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
손지혜,별난 가족,kbs1,2016-05-02,26,TV소설 사랑아 사랑아,kbs2,2012-05-07,17.4,드라마 스페셜 - 클럽 빌리티스의 딸들,kbs2,2011-08-07,5,우리집 여자들,kbs1,2011-05-16,26.8,프레지던트,kbs2,2010-12-15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송재정,알함브라 궁전의 추억,tvn,2018-12-01,10,W (더블유),mbc,2016-07-20,13.8,삼총사,tvn,2014-08-17,2,나인 : 아홉 번의 시간여행,tvn,2013-03-11,1.7,인현왕후의 남자,tvn,2012-04-18,0.9,커피하우스,sbs,2010-05-17,10.1,크크섬의 비밀,mbc,2008-07-21,8.8,거침없이 하이킥,mbc,2006-11-06,20.4,귀엽거나 미치거나,sbs,2005-02-28,,똑바로 살아라,sbs,2002-11-05,,웬만해선 그들을 막을 수 없다,sbs,2000-12-18,,순풍산부인과,sbs,1998-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송정림,슬플 때 사랑한다,mbc,2019-02-23,13,여자의 비밀,kbs2,2016-06-27,22.7,미쓰 아줌마,sbs,2011-05-30,13.7,녹색마차,sbs,2009-05-11,12.8,TV소설 약속,kbs1,2000-10-23,,TV소설 너와 나의 노래,kbs1,1998-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송지나,왕은 사랑한다,mbc,2017-07-17,8.1,힐러,kbs2,2014-12-08,10.3,신의,sbs,2012-08-13,12.2,왓츠 업,mbn,2011-12-03,0.7,남자이야기,kbs2,2009-04-06,9.6,태왕사신기,mbc,2007-09-11,31.9,로즈마리,kbs2,2003-10-29,,대망,sbs,2002-10-12,,TV영화 러브스토리 - 기억의 주인,sbs,2000-01-26,,"TV영화 러브스토리 - 불면증, 메뉴얼 그리고 오렌지주스",sbs,2000-01-19,,TV영화 러브스토리 - 미스힙합 & 미스터록,sbs,2000-01-12,,TV영화 러브스토리 - 로즈,sbs,2000-01-05,,TV영화 러브스토리 - 오픈 엔디드,sbs,1999-12-22,,TV영화 러브스토리 - 유실물,sbs,1999-12-15,,TV영화 러브스토리 - 메시지,sbs,1999-12-08,,카이스트,sbs,1999-01-24,,달팽이,sbs,1997-10-08,,모래시계,sbs,1995-01-09,,여명의 눈동자,mbc,1991-10-07,,사람과 사람,mbc,1990-10-20,,서울 시나위,mbc,1989-11-03,,세노야,kbs1,1989-03-06,,우리 읍내,mbc,1988-10-24,,"선생님, 우리 선생님",mbc,1988-01-11,,퇴역전선,mbc,1987-09-14,,꾸러기,mbc,1986-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송혜진,선녀가 필요해,kbs2,2012-02-27,8.7,그분이 오신다,mbc,2008-10-06,11.5,코끼리,mbc,2008-01-21,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신광호,선암여고 탐정단,jtbc,2014-12-16,1.4,선녀가 필요해,kbs2,2012-02-27,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신명진,칠전팔기 구해라,mnet,2015-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신명화,아내스캔들 - 바람이 분다,tv조선,2014-03-18,1,푸른거탑 리턴즈,tvn,2013-11-27,1.2,푸른거탑,tvn,2013-01-23,1.7,레인보우 로망스,mbc,2005-10-24,6.5,논스톱 5,mbc,2004-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신재원,내일도 칸타빌레,kbs2,2014-10-13,8.5,연애조작단 시라노,tvn,2013-05-27,,탐나는도다,mbc,2009-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안소민,천상여자 (天上女子),kbs2,2014-01-06,21.1,드라마 스페셜 - 제 7요일,kbs2,2011-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안용진,미생물,tvn,2015-01-02,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안준용,오 마이 금비,kbs2,2016-11-16,7.2,드라마 스페셜 - 웃음실격,kbs2,2016-11-13,1.9,드라마 스페셜 - 짝퉁 패밀리,kbs2,2015-10-24,2.1,드라마 스페셜 - 추한 사랑,kbs2,2014-10-26,2.7,감격시대 : 투신의 탄생,kbs2,2014-01-15,12.6,드라마 스페셜 - 비의 나라,kbs2,2013-10-02,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안홍란,아임쏘리 강남구,sbs,2016-12-19,14.5,TV소설 은희,kbs2,2013-06-24,17.7,드라마 스페셜 - 내가 우스워보여?,kbs2,2012-07-01,3.7,드라마 스페셜 - 노숙자씨의 행방,kbs2,2012-06-17,4,드라마 스페셜 - 아내의 숨소리,kbs2,2011-10-30,4.7,드라마 스페셜 - 필살기,kbs2,2011-10-02,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양서윤,오 나의 귀신님,tvn,2015-07-03,7.3,스탠바이,mbc,2012-04-09,7.9,몽땅 내 사랑,mbc,2010-11-08,14.4,볼수록 애교만점,mbc,2010-03-22,14,그분이 오신다,mbc,2008-10-06,11.5,S클리닉,ocn thrills,2007-11-21,,레인보우 로망스,mbc,2005-10-24,6.5,논스톱 5,mbc,2004-10-04,,논스톱 4,mbc,2003-09-15,,동물원 사람들,kbs2,2002-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양희승,한 번 다녀왔습니다,kbs2,2020-03-28,37,아는 와이프,tvn,2018-08-01,8.2,역도요정 김복주,mbc,2016-11-16,5.4,오 나의 귀신님,tvn,2015-07-03,7.3,고교처세왕,tvn,2014-06-16,2.1,볼수록 애교만점,mbc,2010-03-22,14,조선추리활극 정약용,ocn,2009-11-27,,똑바로 살아라,sbs,2002-11-05,,순풍산부인과,sbs,1998-03-02,,남자 셋 여자 셋,mbc,1996-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
여정미,울지 않는 새,tvn,2015-05-04,2.6,노란 복수초,tvn,2012-02-27,3.9,아가씨와 아줌마 사이,mbc,2004-05-09,,삼총사,mbc,2002-11-06,,순수청년 박종철,mbc,2002-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연상호,방법,tvn,2020-02-10,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
염일호,무궁화 꽃이 피었습니다,kbs1,2017-05-29,23.4,TV소설 일편단심 민들레,kbs2,2014-08-25,12.4,독신천하,sbs,2006-09-25,8.3,사랑은 기적이 필요해,sbs,2005-10-05,,소나기,kbs2,2005-05-08,,보디가드,kbs2,2003-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오보현,당신은 선물,sbs,2016-06-13,10.3,2014 드라마 페스티벌 - 형영당 일기,mbc,2014-11-02,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오상희,우아한 모녀,kbs2,2019-11-04,18.8,별별 며느리,mbc,2017-06-05,,아들 녀석들,mbc,2012-09-22,9.2,당신 참 예쁘다,mbc,2011-04-04,15.4,싱글파파는 열애중,kbs2,2008-02-18,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오선형,트로트의 연인,kbs2,2014-06-23,9.2,동안미녀,kbs2,2011-05-02,16.2,구미호 : 여우누이뎐,kbs2,2010-07-05,13.1,망설이지마,sbs,2009-10-05,17.1,어쩌면 좋아,mbc,2001-04-01,,눈으로 말해요,mbc,2000-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오수연,사랑비,kbs2,2012-03-26,6.4,스타의 연인,sbs,2008-12-10,10.3,웨딩,kbs2,2005-08-23,,러브레터,mbc,2003-02-10,,겨울연가,kbs2,2002-01-14,,네자매 이야기,mbc,2001-06-13,,가을동화,kbs2,2000-09-18,,이브의 모든 것,mbc,2000-04-26,,광끼,kbs2,1999-05-04,,나 어때,sbs,1998-10-19,,뉴욕 스토리,sbs,1997-10-25,,내안의 천사,kbs2,1997-01-06,,파파,kbs2,1996-01-03,,LA 아리랑,sbs,1995-07-10,,느낌,kbs2,1994-07-20,,좋은걸 어떡해,sbs,1994-07-13,,오박사네 사람들,sbs,1993-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오혜란,더 뱅커,mbc,2019-03-27,7,드라마 페스티벌 - 잠자는 숲속의 마녀,mbc,2013-10-24,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
운군일,맛있는 인생,sbs,2012-04-28,12.5,황금신부,sbs,2007-06-23,31.1,자꾸만 보고 싶네,sbs,2000-09-18,,단단한 놈,sbs,1998-12-09,,꿈의 궁전,sbs,1997-01-04,,까치네,sbs,1994-07-17,,한강 뻐꾸기,sbs,1993-04-07,,두려움 없는 사랑,sbs,1992-05-02,,세노야,kbs1,1989-03-06,,순심이,kbs2,1988-03-05,,사랑이 꽃피는 나무,kbs1,1987-05-11,,원다풍,kbs2,1987-01-01,,고교생 일기,kbs1,1983-03-03,,똑순이 만세,kbs1,1982-09-20,,꼴찌 만세,kbs2,1981-11-03,,엄마의 일기,kbs1,1981-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원영옥,내 사랑 치유기,mbc,2018-10-14,16,다시 시작해,mbc,2016-05-23,10.9,모두 다 김치,mbc,2014-04-07,15.4,사랑했나봐,mbc,2012-10-15,19.3,심야병원,mbc,2011-10-15,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유남경,별난 며느리,kbs2,2015-08-17,6,해피앤드,채널a,2011-12-05,1.1,아테나 : 전쟁의 여신,sbs,2010-12-13,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유동윤,야경꾼 일지,mbc,2014-08-04,12.7,대왕의 꿈,kbs1,2012-09-08,13.9,대물,sbs,2010-10-06,28.3,왕과 나,sbs,2007-08-27,25.5,무인시대,kbs1,2003-02-08,,여인천하,sbs,2001-02-05,,단단한 놈,sbs,1998-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유병우,드라마 스페셜 - 엄마의 섬,kbs2,2013-08-28,3.8,열혈장사꾼,kbs2,2009-10-10,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유병재,YG전자 (YG 전략자료본부),넷플릭스,2018-10-05,,초인시대,tvn,2015-04-10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유보라,그냥 사랑하는 사이,jtbc,2017-12-11,2.4,눈길,kbs1,2015-02-28,,드라마 스페셜 - 18세,kbs2,2014-05-11,2.3,비밀,kbs2,2013-09-25,18.9,드라마 스페셜 - 연우의 여름,kbs2,2013-09-04,2.8,드라마 스페셜 - 상권이,kbs2,2012-12-16,6.1,"드라마 스페셜 - 저어새, 날아가다",kbs2,2012-11-04,3.9,"드라마 스페셜 - 태권, 도를 아십니까",kbs2,2012-10-07,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
